ecg	eda	ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
2.128750	146.483630	3894	1240	0.81470	-0.11035	0.59424	-1.58691	0.97656	-2.38037	4.29638	1404561.50000	1343	6712
2.053750	146.483630	3899	1244	0.81470	-0.11035	0.59424	-1.70898	0.48828	-2.38037	4.29638	1404561.50000	1344	6764
0.487500	146.483630	3884	1247	0.82129	-0.10864	0.59155	-1.77002	0.18311	-2.25830	4.29638	1404561.50000	1345	6733
-0.634375	146.483630	3884	1247	0.81714	-0.11572	0.58643	-1.83105	-0.48828	-2.01416	4.29638	1404561.50000	1346	6822
-0.679375	146.483630	3884	1243	0.81714	-0.11572	0.58643	-1.52588	-0.79346	-1.70898	4.29638	1404561.50000	1347	6766
-0.494375	146.483630	3889	1247	0.82153	-0.11621	0.57837	-1.46484	-0.67139	-1.22070	4.29638	1404561.50000	1348	6728
-0.576875	146.483630	3883	1236	0.82080	-0.11670	0.57275	-1.09863	-0.24414	-1.46484	4.29638	1404561.50000	1349	6853
-0.596875	146.483630	3883	1236	0.82080	-0.11670	0.57275	-0.97656	0.00000	-1.22070	4.29638	1404561.50000	1350	6668
-0.540000	146.483630	3886	1244	0.81689	-0.11670	0.57104	-0.48828	0.97656	-1.46484	4.29638	1404561.50000	1351	6825
-0.511875	146.483630	3880	1243	0.81909	-0.11133	0.57178	-0.24414	1.34277	-1.22070	4.29638	1404561.50000	1352	6922
-0.421875	146.483630	3880	1243	0.81909	-0.11133	0.57178	-0.18311	1.70898	-0.73242	4.29638	1404561.50000	1353	6731
-0.515625	146.483630	3900	1245	0.82080	-0.11133	0.57056	0.61035	2.19727	-0.79346	4.29638	1404561.50000	1354	6843
-0.552500	146.483630	3906	1245	0.81665	-0.10400	0.57642	1.15967	2.07520	-0.30518	4.29638	1404561.50000	1355	6765
-0.428750	146.483630	3906	1245	0.81665	-0.10400	0.57642	1.58691	2.01416	-0.42725	4.29638	1404561.50000	1356	6684
-0.596875	146.483630	3916	1248	0.82178	-0.09521	0.58398	1.64795	2.44141	0.18311	4.29638	1404561.50000	1357	6811
-0.626250	146.483630	3928	1257	0.81787	-0.09888	0.58496	1.64795	2.62451	0.30518	4.29638	1404561.50000	1358	6849
-0.041250	146.483630	3928	1257	0.81787	-0.09888	0.58496	1.52588	2.86865	0.48828	4.29638	1404561.50000	1359	6997
0.890625	146.483630	3934	1249	0.81543	-0.10400	0.59180	1.09863	2.62451	0.79346	4.29638	1404561.50000	1360	6727
1.630625	146.483630	3936	1222	0.81738	-0.10547	0.59863	1.03760	2.01416	0.97656	4.29638	1404561.50000	1361	6757
1.841250	146.483630	3936	1222	0.81738	-0.10547	0.59863	0.91553	1.95312	1.15967	4.29638	1404561.50000	1362	6692
1.508125	146.483630	3942	1255	0.81445	-0.10522	0.60498	0.24414	0.30518	1.46484	4.29638	1404561.50000	1363	6739
0.921875	146.483630	3947	1238	0.81128	-0.10645	0.60718	-0.12207	-0.12207	1.58691	4.29638	1404561.50000	1364	6890
0.513125	146.483630	3947	1238	0.81055	-0.11548	0.61084	-0.42725	-2.74658	1.46484	4.29638	1404561.50000	1365	6815
-0.203125	146.483630	3929	1267	0.81055	-0.11548	0.61084	-0.48828	-3.90625	1.22070	4.29638	1404561.50000	1366	6859
