ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
16875	8148	-0.14502	0.35718	0.90430	-0.97656	-4.45557	-8.66699	0.00000	0.00000	54	6882
16909	8124	-0.14551	0.35620	0.90747	-1.34277	-4.63867	-8.54492	0.00000	0.00000	55	7125
16909	8124	-0.14575	0.35791	0.90991	-1.28174	-4.69971	-8.36182	0.00000	0.00000	56	6882
16915	8159	-0.14722	0.35986	0.91357	-1.34277	-4.88281	-8.05664	0.00000	0.00000	57	6675
16926	8133	-0.14722	0.35986	0.91357	-1.34277	-4.57764	-7.56836	0.00000	0.00000	58	6698
16926	8133	-0.14844	0.36157	0.91479	-1.09863	-4.69971	-7.26318	0.00000	0.00000	59	6738
16966	8173	-0.15015	0.36255	0.91284	-0.06104	-4.45557	-6.95801	0.00000	0.00000	60	6766
16930	8177	-0.15015	0.36255	0.91284	0.54932	-4.33350	-6.59180	0.00000	0.00000	61	6761
16930	8177	-0.15137	0.36426	0.91040	1.28174	-4.08936	-6.40869	0.00000	0.00000	62	7080
16977	8169	-0.15063	0.36328	0.91309	1.64795	-3.60107	-6.10352	0.00000	0.00000	63	6790
16965	8204	-0.15063	0.36328	0.91309	1.64795	-3.35693	-5.85938	0.00000	0.00000	64	6764
16965	8204	-0.15405	0.36865	0.90869	1.64795	-3.11279	-5.73730	0.00000	0.00000	65	6667
16987	8154	-0.15747	0.37329	0.90112	2.07520	-2.56348	-5.18799	0.00000	0.00000	66	6798
16993	8177	-0.15747	0.37329	0.90112	2.50244	-2.31934	-4.76074	0.00000	0.00000	67	6847
16993	8177	-0.15869	0.37744	0.90405	3.11279	-2.44141	-3.78418	0.00000	0.00000	68	6817
16953	8184	-0.16235	0.37915	0.91528	3.17383	-2.25830	-3.41797	0.00000	0.00000	69	6848
16995	8172	-0.16235	0.37915	0.91528	3.05176	-2.44141	-2.80762	0.00000	0.00000	70	6865
16995	8172	-0.16504	0.38037	0.91821	3.29590	-2.38037	-1.40381	0.00000	0.00000	71	6893
